full,F41,cate,subcate,subsubcate,guid,description
F41A1/06,F41,A,1,06,US-6374720-B1,"Adjusting the range without varying elevation angle or propellant charge data, e.g. by venting a part of the propulsive charge gases, or by adjusting the capacity of the cartridge or combustion chamber"
F41A1/06,F41,A,1,06,US-20160018201-A1,"Adjusting the range without varying elevation angle or propellant charge data, e.g. by venting a part of the propulsive charge gases, or by adjusting the capacity of the cartridge or combustion chamber"
F41A1/06,F41,A,1,06,US-5880397-A,"Adjusting the range without varying elevation angle or propellant charge data, e.g. by venting a part of the propulsive charge gases, or by adjusting the capacity of the cartridge or combustion chamber"
F41A1/06,F41,A,1,06,US-20150159981-A1,"Adjusting the range without varying elevation angle or propellant charge data, e.g. by venting a part of the propulsive charge gases, or by adjusting the capacity of the cartridge or combustion chamber"
F41A1/06,F41,A,1,06,US-20140007857-A1,"Adjusting the range without varying elevation angle or propellant charge data, e.g. by venting a part of the propulsive charge gases, or by adjusting the capacity of the cartridge or combustion chamber"
F41A1/06,F41,A,1,06,US-3628415-A,"Adjusting the range without varying elevation angle or propellant charge data, e.g. by venting a part of the propulsive charge gases, or by adjusting the capacity of the cartridge or combustion chamber"
F41A1/08,F41,A,1,08,US-5357841-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3800656-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-20210239413-A1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3610093-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3827332-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2949061-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2925014-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3738219-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3055268-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4962689-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-7568420-B2,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2920533-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4932308-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2919629-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-1434044-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4151780-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4554860-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2520971-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2970519-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-9267754-B2,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3877552-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2965000-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-5900575-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4148244-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2515180-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3745876-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4073213-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-7055422-B1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2475384-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2970520-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-20070131102-A1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4753152-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-20180363997-A1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3380340-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3614907-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2406537-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2405414-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-5811715-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2420492-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3215041-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4208948-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3194118-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2967460-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3838622-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2954724-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2489747-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-1661091-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-1394490-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2789471-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4043248-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2503578-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2791961-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2924149-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-20150226507-A1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-3376784-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4141275-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4091709-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2483421-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-7202809-B1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-20220146218-A1,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-1397418-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-1215255-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-5491917-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2807195-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2798413-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-2472111-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-4012986-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-8122633-B2,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/08,F41,A,1,08,US-5216194-A,"Recoilless guns, i.e. guns having propulsion means producing no recoil"
F41A1/10,F41,A,1,10,US-1311021-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5285713-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-8448556-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4406209-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-9534879-B1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20070068374-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20200033078-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-9441894-B1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5345853-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-6978848-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4172420-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4643071-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-6543329-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20110296977-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5551330-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-3771417-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20040216592-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5515767-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5337648-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-8707847-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4132148-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-7886649-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4244293-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20220260329-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4676136-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20140007758-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-7823497-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-11346621-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-10928147-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4050351-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-9631882-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-10488127-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-3779130-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-11035631-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4484524-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20220120523-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20120137870-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4574680-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20040020350-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-3796128-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-1395630-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-6971299-B2,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5313870-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4012987-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-3815469-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20030005818-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-4759430-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20050115392-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-20180347923-A1,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-5370032-A,a counter projectile being used to balance recoil
F41A1/10,F41,A,1,10,US-3216323-A,a counter projectile being used to balance recoil
F41A11/00,F41,A,11,00,US-2345083-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-20210222973-A1,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-4835893-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-1603684-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-2336431-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-5123194-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-3706261-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-10830551-B2,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-9851175-B2,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-4837963-A,Assembly or disassembly features
F41A11/00,F41,A,11,00,US-20220136792-A1,Assembly or disassembly features
