,guid,safe,security,secure,safety,keyword
21606,US-4389791-A,0,0,0,0,
21607,US-4389054-A,0,0,0,0,
21608,US-4388914-A,0,0,0,6,
21609,US-4388870-A,0,0,0,0,
21610,US-4388869-A,0,0,0,0,
21611,US-4388855-A,0,0,0,0,
21612,US-4388854-A,0,0,0,0,
21613,US-4388826-A,0,0,0,0,
21614,US-4388773-A,0,0,0,0,
21615,US-4388772-A,0,0,2,0,
21616,US-4387865-A,0,0,0,0,
21617,US-4387805-A,0,0,0,1,
21618,US-4387697-A,0,0,0,0,
21619,US-4387624-A,0,0,0,0,
21620,US-4387527-A,2,0,0,7,
21621,US-4387526-A,0,0,0,0,
21622,US-4387525-A,0,0,0,0,
21623,US-4387524-A,0,0,0,0,
21624,US-4387523-A,0,0,0,1,
21625,US-4387301-A,0,0,0,0,
21626,US-4386848-A,0,0,0,0,
21627,US-4386723-A,0,0,0,0,
21628,US-4386598-A,0,0,1,0,
21629,US-4386477-A,0,0,0,0,
21630,US-4385834-A,0,0,0,0,
21631,US-4385767-A,0,0,0,0,
21632,US-4385618-A,0,0,0,0,
21633,US-4385464-A,0,0,0,0,
21634,US-4385463-A,0,0,0,0,
21635,US-4385448-A,0,0,0,0,
21636,US-4384739-A,0,0,0,0,
21637,US-4384723-A,0,0,1,1,
21638,US-4384509-A,0,0,0,0,
21639,US-4384508-A,0,0,1,0,
21640,US-4384507-A,0,0,1,0,
21641,US-4384423-A,0,0,0,0,
21642,US-4384422-A,0,0,0,0,
21643,US-4384421-A,0,0,1,0,
21644,US-4384420-A,5,0,0,40,
21645,US-4383663-A,0,0,0,0,
21646,US-4383662-A,0,0,0,0,
21647,US-4383661-A,0,0,0,0,
21648,US-4383516-A,0,0,0,0,
21649,US-4383474-A,0,0,0,1,
21650,US-4383473-A,0,0,0,0,
21651,US-4383472-A,0,0,0,0,
21652,US-4383471-A,0,0,0,0,
21653,US-4383384-A,0,0,0,0,
21654,US-4383383-A,0,0,0,27,
21655,US-4383371-A,0,0,0,0,
21656,US-4382626-A,0,0,1,0,
21657,US-4382339-A,0,0,3,0,
21658,US-4382216-A,0,0,0,0,
21659,US-4382054-A,0,0,0,0,
21660,US-4381694-A,0,0,0,0,
21661,US-4381693-A,0,0,0,0,
21662,US-4381090-A,0,0,0,0,
21663,US-4380950-A,0,1,0,0,
21664,US-4380881-A,1,0,0,8,
21665,US-4380876-A,0,0,0,0,
21666,US-4380437-A,0,0,0,0,
21667,US-4380226-A,0,0,0,0,
21668,US-4379624-A,0,0,0,0,
21669,US-4379531-A,0,0,0,2,
21670,US-4379445-A,0,0,0,0,
21671,US-4378918-A,0,0,0,0,
21672,US-4378781-A,0,0,0,0,
21673,US-4378780-A,0,0,0,0,
21674,US-4378651-A,0,0,0,0,
21675,US-4378256-A,0,0,0,0,
21676,US-4378082-A,1,0,0,6,
21677,US-4377270-A,0,0,1,0,
21678,US-4377249-A,0,0,1,0,
21679,US-4377152-A,0,0,0,0,
21680,US-4377113-A,0,0,0,1,
21681,US-4377104-A,0,0,0,0,
21682,US-4376407-A,0,0,0,0,
21683,US-4376406-A,0,0,0,0,
21684,US-4376405-A,0,0,0,0,
21685,US-4375725-A,0,0,5,0,
21686,US-4375488-A,0,0,0,0,
21687,US-4375136-A,0,0,0,0,
21688,US-4375135-A,3,0,0,1,
21689,US-4374484-A,0,0,2,0,
21690,US-4373916-A,0,0,0,0,
21691,US-4373733-A,0,0,0,0,
21692,US-4373503-A,0,0,1,0,
21693,US-4373423-A,0,0,0,0,
21694,US-4373422-A,0,0,0,0,
21695,US-4373420-A,0,0,0,1,
21696,US-4373285-A,0,0,0,0,
21697,US-4373269-A,0,0,0,0,
21698,US-4373213-A,0,0,0,0,
21699,US-4372285-A,0,0,2,0,
21700,US-4372282-A,0,0,0,0,
21701,US-4372239-A,2,0,0,0,
21702,US-4372192-A,0,0,0,0,
21703,US-4370972-A,0,0,2,1,
21704,US-4370915-A,0,0,0,0,
21705,US-4370914-A,0,0,0,0,
21706,US-4370822-A,3,0,0,9,
21707,US-4370696-A,0,0,0,0,
21708,US-4369904-A,0,0,0,0,
21709,US-4369759-A,0,0,0,0,
21710,US-4369692-A,0,0,0,0,
21711,US-4369691-A,0,0,0,0,
21712,US-4369594-A,0,0,0,0,
21713,US-4369593-A,0,0,0,0,
21714,US-4369592-A,0,0,2,0,
21715,US-4369071-A,0,0,0,0,
21716,US-4368719-A,0,0,0,0,
21717,US-4368718-A,0,0,1,0,
21718,US-4368660-A,0,0,0,0,
21719,US-4368590-A,0,0,0,0,
21720,US-4368589-A,0,0,0,0,
21721,US-4368588-A,0,0,0,0,
21722,US-4368581-A,0,0,0,0,
21723,US-4367843-A,0,0,0,0,
21724,US-4367723-A,0,0,0,0,
21725,US-4367606-A,1,0,0,0,
21726,US-4367516-A,0,0,3,0,
21727,US-4367436-A,0,0,0,0,
21728,US-4366962-A,0,0,0,0,
21729,US-4366638-A,0,0,0,0,
21730,US-4366625-A,0,0,0,0,
21731,US-4365959-A,0,0,0,2,
21732,US-4365808-A,0,0,0,0,
21733,US-4365611-A,0,0,0,0,
21734,US-4365610-A,0,0,0,0,
21735,US-4365149-A,0,0,0,0,
21736,US-4364628-A,0,0,0,0,
21737,US-4364371-A,0,0,0,0,
21738,US-4364300-A,0,0,0,0,
21739,US-4363397-A,0,0,0,0,
21740,US-4363312-A,0,0,0,0,
21741,US-4363257-A,0,0,1,0,
21742,US-4362459-A,0,0,0,8,
21743,US-4362145-A,0,0,0,18,
21744,US-4362083-A,0,0,1,0,
21745,US-4361975-A,2,0,0,68,
21746,US-4361330-A,0,0,0,0,
21747,US-4361258-A,0,1,1,0,
21748,US-4361072-A,0,0,0,0,
21749,US-4361071-A,0,0,0,0,
21750,US-4360985-A,0,0,0,0,
21751,US-4360179-A,0,0,2,0,
21752,US-4359999-A,0,0,0,0,
21753,US-4359944-A,0,0,0,0,
21754,US-4359928-A,3,0,0,0,
21755,US-4359927-A,2,0,0,0,
21756,US-4359926-A,4,0,0,0,
21757,US-4359834-A,0,0,0,0,
21758,US-4359833-A,0,0,1,0,
21759,US-4358987-A,2,0,0,68,
21760,US-4358986-A,0,0,1,1,
21761,US-4358984-A,0,0,0,0,
21762,US-4358983-A,0,0,0,0,
21763,US-4357888-A,1,0,0,4,
21764,US-4357857-A,0,0,0,0,
21765,US-4357856-A,0,0,0,0,
21766,US-4357855-A,0,0,0,0,
21767,US-4357774-A,0,0,0,0,
21768,US-4357531-A,0,0,1,0,
21769,US-4356984-A,0,0,0,3,
21770,US-4356653-A,0,0,0,0,
21771,US-4356631-A,1,0,0,0,
21772,US-4356569-A,0,0,0,0,
21773,US-4355804-A,0,0,0,0,
21774,US-4355563-A,0,0,0,0,
21775,US-4355562-A,0,0,0,0,
21776,US-4355561-A,0,0,0,0,
21777,US-4354419-A,0,0,0,0,
21778,US-4354322-A,0,0,1,0,
21779,US-4354278-A,0,0,0,0,
21780,US-4354189-A,1,3,0,0,
21781,US-4353446-A,0,0,0,0,
21782,US-4353346-A,0,0,0,0,
21783,US-4353285-A,0,0,0,0,
21784,US-4353284-A,0,0,0,0,
21785,US-4353283-A,0,0,0,0,
21786,US-4353181-A,0,0,0,0,
21787,US-4353180-A,0,0,1,0,
21788,US-4352851-A,0,0,0,0,
21789,US-4352665-A,0,1,0,0,
21790,US-4352664-A,1,0,0,0,
21791,US-4352496-A,0,0,1,0,
21792,US-4352317-A,2,0,0,68,
21793,US-4352316-A,0,0,4,9,
21794,US-4352315-A,0,0,0,0,
21795,US-4352254-A,0,0,0,0,
21796,US-4351558-A,0,0,1,0,
21797,US-4351311-A,0,0,1,0,
21798,US-4351224-A,0,0,0,0,
21799,US-4351223-A,0,0,0,0,
21800,US-4351026-A,0,0,0,0,
21801,US-4350983-A,0,0,0,0,
21802,US-4350882-A,0,0,1,0,
21803,US-4350881-A,0,0,1,0,
21804,US-4350138-A,0,0,1,0,
21805,US-4350096-A,0,0,0,0,
21806,US-4350075-A,0,0,0,0,
21807,US-4350074-A,0,0,0,0,
21808,US-4349898-A,0,0,0,0,
21809,US-4349838-A,0,0,0,0,
21810,US-4349729-A,0,0,1,0,
21811,US-4349728-A,0,0,1,0,
21812,US-4349723-A,0,0,0,0,
21813,US-4349337-A,0,0,0,0,
21814,US-4349200-A,0,0,0,0,
21815,US-4348941-A,0,0,0,0,
21816,US-4348940-A,0,0,0,0,
21817,US-4348939-A,0,0,0,0,
21818,US-4348938-A,0,0,0,0,
21819,US-4348937-A,0,0,0,0,
21820,US-4348829-A,0,0,0,0,
21821,US-4348828-A,0,0,0,0,
21822,US-4348716-A,0,0,1,0,
21823,US-4348109-A,0,0,0,0,
21824,US-4347996-A,0,0,0,0,
21825,US-4347829-A,0,0,0,0,
21826,US-4347828-A,0,0,0,0,
21827,US-4347679-A,0,0,1,1,
21828,US-4347463-A,0,0,0,0,
21829,US-4347284-A,0,0,0,0,
21830,US-4346915-A,0,0,0,0,
21831,US-4346901-A,0,0,0,0,
21832,US-4346827-A,0,0,0,0,
21833,US-4346644-A,0,0,0,0,
21834,US-4346643-A,0,0,1,0,
21835,US-4346530-A,0,0,0,0,
21836,US-4346520-A,0,0,0,0,
21837,US-4346329-A,0,0,0,0,
21838,US-4345765-A,0,0,0,0,
21839,US-4345505-A,0,0,0,0,
21840,US-4345504-A,0,0,0,0,
21841,US-4345460-A,1,0,0,1,
21842,US-4345398-A,0,0,4,0,
21843,US-4345397-A,4,0,1,1,
21844,US-4345254-A,0,0,0,0,
21845,US-4344592-A,9,2,0,1,
21846,US-4344410-A,0,0,0,0,
21847,US-4344409-A,0,0,0,0,
21848,US-4344352-A,1,0,0,0,
21849,US-4344351-A,0,0,0,0,
21850,US-4344350-A,0,0,0,0,
21851,US-4344246-A,1,0,0,3,
21852,US-4344245-A,0,0,0,0,
21853,US-4343286-A,0,0,0,0,
21854,US-4343223-A,0,0,0,0,
21855,US-4343107-A,0,0,0,0,
21856,US-4342961-A,0,0,0,0,
21857,US-4342556-A,0,0,0,0,
21858,US-4342410-A,0,1,0,0,
21859,US-4342253-A,0,0,0,0,
21860,US-4342252-A,0,0,0,0,
21861,US-4342170-A,0,0,0,0,
21862,US-4342169-A,0,0,0,3,
21863,US-4342032-A,0,0,0,0,
21864,US-4341283-A,0,0,0,0,
21865,US-4341147-A,0,0,0,2,
21866,US-4341031-A,0,0,0,0,
21867,US-4341030-A,0,0,1,0,
21868,US-4341022-A,0,0,0,0,
21869,US-4340789-A,0,0,0,0,
21870,US-4340437-A,0,0,0,1,
21871,US-4340370-A,0,0,0,0,
21872,US-4340197-A,0,0,0,0,
21873,US-4340025-A,0,0,0,0,
21874,US-4339177-A,0,0,0,0,
21875,US-4339097-A,0,0,0,0,
21876,US-4338910-A,0,0,0,0,
21877,US-4338909-A,0,0,3,0,
21878,US-4338853-A,0,0,0,0,
21879,US-4338852-A,0,0,0,0,
21880,US-4338851-A,0,3,0,0,
21881,US-4338740-A,0,0,1,0,
21882,US-4338602-A,0,0,0,0,
21883,US-4337749-A,0,0,0,0,
21884,US-4337685-A,0,0,0,0,
21885,US-4337496-A,0,0,1,0,
21886,US-4336787-A,0,0,0,0,
21887,US-4336786-A,0,0,2,0,
21888,US-4336744-A,0,0,0,0,
21889,US-4336743-A,1,0,0,10,
21890,US-4336742-A,0,0,0,0,
21891,US-4336741-A,0,0,0,0,
21892,US-4336740-A,1,0,0,0,
21893,US-4336644-A,0,0,3,14,
21894,US-4336018-A,0,0,0,0,
21895,US-4335882-A,0,0,0,0,
21896,US-4335880-A,0,0,0,0,
21897,US-4335701-A,1,0,0,0,
21898,US-4335644-A,0,0,0,0,
21899,US-4335643-A,1,0,0,8,
21900,US-4334383-A,0,0,0,0,
21901,US-4334376-A,0,0,0,0,
21902,US-4334375-A,0,0,1,0,
21903,US-4333657-A,1,0,0,0,
21904,US-4333443-A,0,0,1,0,
21905,US-4333386-A,0,0,0,0,
21906,US-4333385-A,0,0,0,0,
21907,US-4333383-A,0,0,0,0,
21908,US-4333382-A,0,0,1,0,
21909,US-4333282-A,0,0,1,7,
21910,US-4333256-A,0,0,1,0,
21911,US-4333154-A,0,0,0,0,
21912,US-4333106-A,0,0,0,0,
21913,US-4333008-A,0,0,0,0,
21914,US-4332390-A,0,0,0,0,
21915,US-4332234-A,0,0,0,0,
21916,US-4332233-A,0,0,1,0,
21917,US-4332232-A,0,0,0,1,
21918,US-4332231-A,0,0,0,0,
21919,US-4332230-A,0,0,0,0,
21920,US-4332098-A,0,0,0,3,
21921,US-4332097-A,0,0,0,0,
21922,US-4331359-A,0,1,0,0,
21923,US-4331311-A,0,0,0,0,
21924,US-4331271-A,0,0,0,0,
21925,US-4330129-A,0,0,0,0,
21926,US-4330099-A,0,0,0,0,
21927,US-4329972-A,0,0,0,0,
21928,US-4329971-A,0,0,0,0,
21929,US-4329909-A,0,0,0,0,
21930,US-4329908-A,0,0,0,0,
21931,US-4329907-A,0,0,0,0,
21932,US-4329803-A,1,0,0,11,
21933,US-4329802-A,0,0,0,0,
21934,US-4329579-A,0,0,0,0,
21935,US-4329386-A,0,0,0,0,
21936,US-4328971-A,0,0,0,0,
21937,US-4328966-A,0,0,0,0,
21938,US-4328965-A,0,0,0,0,
21939,US-4328955-A,0,9,1,0,
21940,US-4328938-A,0,0,0,0,
21941,US-4328737-A,0,0,0,0,
21942,US-4328635-A,1,0,0,10,
21943,US-4328634-A,0,0,1,0,
21944,US-4328633-A,0,0,0,0,
21945,US-4328632-A,1,0,0,0,
21946,US-4328625-A,0,0,0,0,
21947,US-4328624-A,0,0,4,0,
21948,US-4328117-A,0,0,0,0,
21949,US-4327644-A,0,0,0,0,
21950,US-4327626-A,0,0,1,2,
21951,US-4327624-A,0,0,0,0,
21952,US-4327515-A,0,0,0,0,
21953,US-4326847-A,2,0,0,0,
21954,US-4326447-A,0,0,0,0,
21955,US-4326446-A,0,0,0,0,
21956,US-4326445-A,0,0,3,0,
21957,US-4326353-A,0,0,0,0,
21958,US-4326340-A,0,0,0,0,
21959,US-4326119-A,0,0,1,0,
21960,US-4325506-A,0,0,3,3,
21961,US-4325505-A,0,1,1,1,
21962,US-4325304-A,0,0,0,0,
21963,US-4325284-A,0,0,0,0,
21964,US-4325283-A,0,0,3,0,
21965,US-4325198-A,0,0,0,0,
21966,US-4325190-A,0,0,0,0,
21967,US-4324977-A,1,0,0,0,
21968,US-4324491-A,0,0,0,0,
21969,US-4324378-A,0,0,2,0,
21970,US-4324222-A,0,0,0,1,
21971,US-4324221-A,0,0,0,0,
21972,US-4324220-A,0,0,0,0,
21973,US-4324170-A,0,0,0,0,
21974,US-4324169-A,0,0,0,0,
21975,US-4324168-A,1,0,0,0,
21976,US-4324167-A,0,0,0,0,
21977,US-4324060-A,0,0,0,0,
21978,US-4323993-A,0,0,0,0,
21979,US-4323605-A,0,0,0,0,
21980,US-4323251-A,0,0,2,0,
21981,US-4323025-A,0,0,0,0,
21982,US-4323000-A,0,0,0,0,
21983,US-4322999-A,0,0,0,0,
21984,US-4322966-A,0,0,0,0,
21985,US-4322907-A,0,0,0,0,
21986,US-4322906-A,0,0,0,12,
21987,US-4322476-A,0,0,0,0,
21988,US-4322080-A,2,0,0,1,
21989,US-4321824-A,0,0,0,0,
21990,US-4321777-A,0,0,0,0,
21991,US-4321765-A,0,0,0,0,
21992,US-4321764-A,2,0,0,68,
21993,US-4321737-A,0,0,0,0,
21994,US-4321043-A,0,0,1,0,
21995,US-4320287-A,0,0,0,0,
21996,US-4319660-A,0,0,0,0,
21997,US-4319168-A,0,0,0,0,
21998,US-4318591-A,0,0,0,0,
21999,US-4318515-A,0,0,0,0,
22000,US-4318503-A,0,0,0,0,
22001,US-4318390-A,0,0,1,0,
22002,US-4318389-A,0,0,0,1,
22003,US-4318388-A,0,0,0,0,
22004,US-4318331-A,0,0,1,0,
22005,US-4318330-A,0,0,0,0,
22006,US-4318329-A,0,0,0,0,
22007,US-4318328-A,0,0,0,0,
22008,US-4318239-A,0,0,0,0,
22009,US-4317652-A,0,0,0,0,
22010,US-4317651-A,0,0,0,0,
22011,US-4317650-A,0,0,0,0,
22012,US-4317572-A,0,0,0,0,
22013,US-4317405-A,0,0,0,0,
22014,US-4317304-A,0,0,0,0,
22015,US-4317288-A,0,0,1,0,
22016,US-4316443-A,0,0,0,0,
22017,US-4316404-A,0,0,3,9,
22018,US-4316403-A,0,0,0,0,
22019,US-4316342-A,0,0,0,0,
22020,US-4316341-A,0,0,0,27,
22021,US-4316340-A,6,0,0,29,
22022,US-4316339-A,0,0,0,2,
22023,US-4316338-A,1,0,0,0,
22024,US-4316286-A,0,0,1,0,
22025,US-4315690-A,0,0,1,0,
22026,US-4315689-A,0,0,0,0,
22027,US-4314419-A,0,0,1,0,
22028,US-4313580-A,0,0,0,0,
22029,US-4313379-A,0,0,0,0,
22030,US-4313363-A,0,0,0,0,
22031,US-4313275-A,0,0,0,1,
22032,US-4313274-A,0,1,0,11,
22033,US-4313273-A,0,0,0,16,
22034,US-4313272-A,0,0,0,0,
22035,US-4313182-A,0,0,0,0,
22036,US-4313181-A,0,0,0,0,
22037,US-4312903-A,0,0,0,1,
22038,US-4312466-A,0,0,0,12,
22039,US-4312263-A,0,0,0,6,
22040,US-4312262-A,0,0,0,0,
22041,US-4312146-A,0,0,1,0,
22042,US-4311263-A,0,1,0,0,
22043,US-4311082-A,0,0,0,3,
22044,US-4311081-A,0,0,0,0,
22045,US-4310982-A,0,0,0,0,
22046,US-4310981-A,0,0,0,3,
22047,US-4310980-A,0,0,0,0,
22048,US-4310851-A,0,0,0,0,
22049,US-4309975-A,0,0,1,0,
22050,US-4309974-A,0,0,1,0,
22051,US-4309933-A,0,0,0,0,
22052,US-4309827-A,0,0,1,0,
22053,US-4309746-A,0,0,0,0,
22054,US-4309487-A,0,0,0,0,
22055,US-4309095-A,0,0,2,0,
22056,US-4309065-A,0,0,0,0,
22057,US-4309005-A,0,0,1,0,
22058,US-4309004-A,0,0,1,0,
22059,US-4309003-A,0,0,1,0,
22060,US-4308976-A,1,0,0,71,
22061,US-4308851-A,0,0,0,0,
22062,US-4308850-A,0,0,0,2,
22063,US-4308849-A,0,0,0,0,
22064,US-4308786-A,0,0,0,5,
22065,US-4308785-A,0,0,0,0,
22066,US-4308681-A,0,0,0,0,
22067,US-4308602-A,0,0,0,0,
22068,US-4308015-A,0,0,0,0,
22069,US-4307855-A,0,0,1,0,
22070,US-4307699-A,0,0,0,0,
22071,US-4307653-A,0,0,0,0,
22072,US-4307652-A,0,0,0,0,
22073,US-4307651-A,0,0,0,0,
22074,US-4307650-A,0,0,0,0,
22075,US-4307530-A,0,0,0,0,
22076,US-4307529-A,0,0,0,0,
22077,US-4307292-A,0,0,1,0,
22078,US-4307140-A,0,0,3,0,
22079,US-4306691-A,0,0,0,0,
22080,US-4306630-A,0,0,0,0,
22081,US-4306512-A,0,0,0,0,
22082,US-4306487-A,0,0,0,13,
22083,US-4306486-A,0,0,0,0,
22084,US-4305326-A,1,0,0,19,
22085,US-4305325-A,0,0,0,0,
22086,US-4305218-A,0,0,0,22,
22087,US-4305208-A,0,0,0,0,
22088,US-4304213-A,0,0,0,0,
22089,US-4304170-A,0,0,0,0,
22090,US-4304062-A,0,0,0,0,
22091,US-4304061-A,0,0,0,0,
22092,US-4303853-A,0,0,0,0,
22093,US-4303397-A,0,0,0,0,
22094,US-4303211-A,0,0,0,0,
22095,US-4303185-A,0,1,0,0,
22096,US-4302898-A,0,0,0,6,
22097,US-4302796-A,0,0,0,0,
22098,US-4302749-A,0,0,0,0,
22099,US-4302666-A,0,0,0,0,
22100,US-4302191-A,0,0,0,0,
22101,US-4302190-A,0,0,0,0,
22102,US-4302068-A,0,0,0,0,
22103,US-4301946-A,0,0,0,3,
22104,US-4301712-A,0,0,1,0,
22105,US-4301711-A,0,0,0,0,
22106,US-4301710-A,0,0,0,0,
22107,US-4301709-A,1,0,0,18,
22108,US-4301708-A,0,0,0,0,
22109,US-4301609-A,2,0,0,1,
22110,US-4300736-A,0,0,0,0,
22111,US-4300521-A,0,0,0,0,
22112,US-4300520-A,0,0,0,0,
22113,US-4300439-A,0,0,0,0,
22114,US-4300389-A,0,0,0,0,
22115,US-4300302-A,0,0,0,0,
22116,US-4300301-A,1,0,0,32,
22117,US-4299864-A,0,0,0,0,
22118,US-4299575-A,0,0,0,0,
22119,US-4299393-A,0,0,0,0,
22120,US-4299360-A,0,0,0,0,
22121,US-4299343-A,0,0,0,0,
22122,US-4299195-A,0,0,0,0,
22123,US-4299170-A,0,0,0,0,
22124,US-4299158-A,0,0,0,0,
22125,US-4299046-A,0,0,2,7,
22126,US-4299045-A,0,0,0,0,
22127,US-4299044-A,0,0,0,0,
22128,US-4298999-A,0,0,1,0,
22129,US-4298914-A,0,0,1,1,
22130,US-4298150-A,0,0,0,2,
22131,US-4297985-A,0,0,0,0,
22132,US-4297949-A,0,0,0,8,
22133,US-4297947-A,3,0,0,1,
22134,US-4297939-A,0,0,0,0,
22135,US-4297801-A,0,0,1,5,
22136,US-4297800-A,0,0,0,0,
22137,US-4297789-A,0,0,0,0,
22138,US-4296963-A,0,0,0,0,
22139,US-4296929-A,0,0,0,0,
22140,US-4296725-A,0,0,1,0,
22141,US-4296670-A,0,0,0,0,
22142,US-4296669-A,0,0,3,0,
22143,US-4296566-A,0,0,1,0,
22144,US-4296565-A,0,0,0,0,
22145,US-4296564-A,1,0,0,0,
22146,US-4295410-A,0,0,0,0,
22147,US-4295289-A,0,0,0,6,
22148,US-4294452-A,0,0,0,0,
22149,US-4294385-A,0,0,0,0,
22150,US-4294308-A,0,0,0,0,
22151,US-4294222-A,0,0,1,4,
22152,US-4294221-A,0,0,0,0,
22153,US-4294158-A,0,0,0,0,
22154,US-4294157-A,0,0,0,0,
22155,US-4294017-A,0,0,3,0,
22156,US-4292882-A,0,0,1,0,
22157,US-4292881-A,0,0,0,0,
22158,US-4292880-A,0,0,1,0,
22159,US-4292878-A,0,0,0,0,
22160,US-4291849-A,0,0,0,0,
22161,US-4291848-A,0,0,0,0,
22162,US-4291664-A,0,0,1,0,
22163,US-4291663-A,0,0,0,0,
22164,US-4291611-A,0,0,0,4,
22165,US-4291610-A,0,0,0,0,
22166,US-4291483-A,0,0,0,0,
22167,US-4291482-A,0,0,0,0,
22168,US-4291481-A,0,0,0,14,
22169,US-4291480-A,0,0,0,0,
22170,US-4291479-A,0,0,0,0,
22171,US-4291478-A,0,0,0,0,
22172,US-4291477-A,0,0,0,0,
22173,US-4291476-A,0,0,0,0,
22174,US-4291469-A,0,0,0,0,
22175,US-4291452-A,0,0,0,0,
22176,US-4290757-A,0,0,0,0,
22177,US-4290407-A,0,0,3,0,
22178,US-4290364-A,0,0,0,0,
22179,US-4290339-A,0,0,0,0,
22180,US-4290220-A,0,0,0,0,
22181,US-4290219-A,0,0,1,0,
22182,US-4290163-A,0,0,0,0,
22183,US-4290095-A,0,0,0,0,
22184,US-4289109-A,0,0,1,0,
22185,US-4288939-A,0,0,0,0,
22186,US-4288938-A,0,0,1,4,
22187,US-4288193-A,0,0,0,0,
22188,US-4288080-A,0,0,1,0,
22189,US-4288050-A,0,0,0,0,
22190,US-4288049-A,0,0,0,0,
22191,US-4287868-A,0,0,1,0,
22192,US-4287867-A,0,0,0,0,
22193,US-4287809-A,0,0,0,0,
22194,US-4287607-A,0,0,0,0,
22195,US-4287412-A,0,0,0,0,
22196,US-4287243-A,0,0,0,0,
22197,US-4286760-A,0,0,0,0,
22198,US-4286741-A,0,0,1,0,
22199,US-4286499-A,0,0,0,0,
22200,US-4286401-A,0,0,2,0,
22201,US-4286388-A,0,0,0,0,
22202,US-4285153-A,0,0,0,0,
22203,US-4285152-A,0,0,0,4,
22204,US-4285137-A,2,0,0,0,
22205,US-4284326-A,0,0,0,0,
22206,US-4283989-A,0,0,0,0,
22207,US-4283874-A,2,0,0,0,
22208,US-4283873-A,0,0,0,0,
22209,US-4283829-A,0,0,0,1,
22210,US-4283060-A,0,0,1,0,
22211,US-4283051-A,0,0,0,0,
22212,US-4282852-A,0,0,0,1,
22213,US-4282851-A,1,0,0,7,
22214,US-4282850-A,0,0,0,0,
22215,US-4282849-A,0,0,0,0,
22216,US-4282813-A,0,0,0,0,
22217,US-4282796-A,0,0,2,0,
22218,US-4282795-A,0,0,0,15,
22219,US-4282794-A,0,0,0,0,
22220,US-4282671-A,0,0,0,0,
22221,US-4282670-A,0,0,0,2,
22222,US-4282529-A,0,0,1,0,
22223,US-4282453-A,0,0,1,0,
22224,US-4282113-A,0,0,0,0,
22225,US-4281993-A,0,0,0,0,
22226,US-4281957-A,0,0,0,0,
22227,US-4281836-A,0,0,0,7,
22228,US-4281809-A,0,0,0,0,
22229,US-4281583-A,0,0,0,0,
22230,US-4281582-A,0,0,0,0,
22231,US-4281241-A,0,0,1,0,
22232,US-4281239-A,0,0,0,0,
22233,US-4280644-A,0,0,0,0,
22234,US-4280414-A,0,0,1,0,
22235,US-4280394-A,0,0,0,0,
22236,US-4280393-A,0,1,0,0,
22237,US-4280392-A,0,0,0,0,
22238,US-4280135-A,0,0,0,0,
22239,US-4279601-A,0,0,0,0,
22240,US-4279599-A,0,0,0,0,
22241,US-4279191-A,0,0,0,0,
22242,US-4279091-A,0,0,0,0,
22243,US-4278256-A,0,0,0,0,
22244,US-4278066-A,0,0,0,0,
22245,US-4278065-A,0,0,0,1,
22246,US-4278008-A,0,0,0,0,
22247,US-4278007-A,0,0,0,0,
22248,US-4277778-A,0,0,0,0,
22249,US-4277137-A,0,0,0,0,
22250,US-4277068-A,0,0,1,0,
22251,US-4277039-A,0,0,0,0,
22252,US-4277038-A,0,0,0,0,
22253,US-4277007-A,0,0,0,1,
22254,US-4276808-A,0,0,0,0,
22255,US-4276807-A,0,0,0,0,
22256,US-4276709-A,0,0,0,0,
22257,US-4276708-A,0,0,0,5,
22258,US-4276707-A,0,0,0,0,
22259,US-4276028-A,0,0,0,0,
22260,US-4275820-A,0,0,0,0,
22261,US-4275640-A,2,0,0,68,
22262,US-4275639-A,0,0,0,0,
22263,US-4275521-A,0,0,0,0,
22264,US-4274636-A,0,0,0,0,
22265,US-4274609-A,0,0,0,0,
22266,US-4274387-A,0,0,0,0,
22267,US-4274353-A,0,0,0,0,
22268,US-4274325-A,6,0,0,0,
22269,US-4273536-A,0,0,0,0,
22270,US-4273276-A,0,0,1,15,
22271,US-4273094-A,0,0,0,0,
22272,US-4273051-A,12,0,0,0,
22273,US-4273048-A,2,0,0,0,
22274,US-4273026-A,0,0,0,0,
22275,US-4273025-A,0,0,0,0,
22276,US-4272903-A,0,0,0,0,
22277,US-4272902-A,0,0,0,0,
22278,US-4271969-A,0,0,0,0,
22279,US-4271813-A,0,0,0,0,
22280,US-4271748-A,0,0,0,5,
22281,US-4271623-A,0,0,0,0,
22282,US-4271118-A,0,0,0,0,
22283,US-4270680-A,0,0,0,0,
22284,US-4270603-A,0,0,0,0,
22285,US-4270479-A,0,0,0,0,
22286,US-4270437-A,0,0,1,4,
22287,US-4270436-A,0,0,0,0,
22288,US-4270296-A,0,0,0,0,
22289,US-4270295-A,0,0,0,24,
22290,US-4270294-A,0,0,0,1,
22291,US-4270293-A,0,0,0,0,
22292,US-4269415-A,0,0,0,0,
22293,US-4269121-A,0,0,0,1,
22294,US-4269109-A,0,0,0,0,
22295,US-4269108-A,0,0,0,0,
22296,US-4269107-A,0,0,0,0,
22297,US-4268987-A,0,0,0,0,
22298,US-4267988-A,0,0,1,0,
22299,US-4267776-A,0,0,0,0,
22300,US-4267764-A,0,0,1,1,
22301,US-4267661-A,0,0,0,1,
22302,US-4267562-A,0,0,0,0,
22303,US-4266780-A,0,0,1,0,
22304,US-4266777-A,0,0,0,0,
