child_guid,avg_span
US-7886650-B1,10099.133333333333
US-7891127-B2,4894.555555555556
US-7891128-B2,4347.0
US-7891131-B2,7028.090909090909
US-7891282-B1,2270.0
US-7891284-B1,14419.08695652174
US-7895787-B1,10518.931818181818
US-7895788-B1,16180.111111111111
US-7895933-B2,7483.0
US-7896508-B2,18110.166666666668
US-7898503-B2,6538.0
US-7899271-B1,6804.0
US-7900271-B2,7745.5
US-7900283-B1,
US-7900365-B1,6825.0
US-7900388-B2,4725.28
US-7900389-B2,9649.5
US-7900390-B2,8168.5
US-7900391-B1,5461.615384615385
US-7901529-B2,6083.0
US-7905041-B1,9137.333333333334
US-7905044-B2,
US-7905045-B1,8447.25
US-7905046-B2,8759.333333333334
US-7905170-B1,5939.5
US-7905171-B1,4879.0
US-7905177-B2,9177.777777777777
US-7905488-B2,9398.2
US-7906444-B2,4158.0
US-7907278-B1,3701.25
US-7908782-B1,11348.272727272728
US-7908783-B2,4348.75
US-7908957-B1,8279.444444444445
US-7908958-B2,10533.444444444445
US-7910867-B1,7428.615384615385
US-7911373-B2,7255.5
US-7911687-B2,
US-7912247-B2,7215.25
US-7912631-B2,4802.0
US-7913441-B1,6585.0
US-7913540-B2,12376.0
US-7913608-B1,
US-7913609-B2,12670.7
US-7916065-B1,3535.0
US-7918153-B1,9744.333333333334
US-7920255-B2,2740.5
US-7921570-B1,4124.7027027027025
US-7921587-B2,9972.941176470587
US-7921589-B1,8087.1
US-7921591-B1,10017.98
US-7922491-B2,6489.538461538462
US-7923094-B1,
US-7926124-B2,
US-7926190-B1,4966.5
US-7926217-B2,6418.611111111111
US-7926219-B2,5048.076923076923
US-7926220-B2,6914.876543209876
US-7926405-B2,6653.5
US-7927102-B2,5520.941176470588
US-7927175-B2,7175.0
US-7930848-B2,5639.666666666667
US-7930849-B2,8767.0
US-7930968-B2,4785.666666666667
US-7934334-B2,6476.75
US-7934446-B2,11753.0
US-7934447-B2,7759.733333333334
US-7934652-B2,7336.0
US-7934775-B2,
US-7936511-B2,2964.5
US-7937780-B2,5258.333333333333
US-7937869-B2,14087.5
US-7937871-B2,1260.0
US-7937878-B2,10671.966666666667
US-7938054-B2,9419.9
US-7941959-B1,5125.96
US-7941960-B2,4559.1
US-7941976-B2,
US-7942091-B2,8594.0
US-7944674-B2,
US-7944676-B2,3735.8695652173915
US-7946043-B2,5603.5
US-7946068-B2,20057.333333333332
US-7946069-B2,9857.75
US-7946072-B2,
US-7947954-B2,3150.0
US-7949295-B2,4599.0
US-7950177-B2,8351.0
US-7950551-B2,9018.153846153846
US-7950552-B2,
US-7950553-B2,6609.75
US-7950554-B2,5563.6
US-7954175-B2,6541.7692307692305
US-7954269-B2,4589.307692307692
US-7954414-B2,8448.176470588236
US-7954971-B1,3245.2
US-7957072-B2,
US-7958663-B2,3928.4
US-7959046-B2,7238.875
US-7960675-B2,8546.045454545454
US-7962243-B2,5068.0
US-7963061-B2,12176.36
US-7963063-B2,11649.0
US-7963203-B1,18011.0
US-7963280-B2,5720.206896551724
US-7963442-B2,7758.333333333333
US-7964831-B2,11445.0
US-7966922-B2,9012.5
US-7967237-B2,5117.777777777777
US-7967679-B2,
US-7971384-B2,8319.23076923077
US-7974814-B2,
US-7975417-B2,10501.3125
US-7975418-B2,11655.0
US-7975774-B2,4088.0
US-7979231-B2,
US-7979992-B2,
US-7982655-B2,5300.75
US-7986506-B2,3799.4444444444443
US-7987068-B2,847.0
US-7987626-B2,6265.0
US-7987763-B1,6458.8125
US-7988237-B2,9968.0
US-7988314-B2,
US-7990265-B2,2811.2
US-7992339-B2,8732.5
US-7992421-B2,
US-7996946-B1,13257.0
US-7997022-B2,4310.25
US-7997023-B2,4918.941176470588
US-7997183-B2,9049.119402985074
US-7999228-B2,8577.333333333334
US-7999245-B2,
US-7999723-B2,868.0
US-7999925-B2,
US-8001715-B2,1323.0
US-8002283-B1,6146.0
US-8004453-B1,9996.0
US-8006395-B2,4603.529411764706
US-8006423-B1,10675.0
US-8006424-B1,5489.0
US-8006426-B1,7756.0
US-8006429-B2,8839.782608695652
US-8006430-B2,9404.23076923077
US-8006602-B2,15633.333333333334
US-8006620-B2,567.0
US-8006680-B1,5237.75
US-8009060-B2,4564.0
US-8009958-B1,5751.941176470588
US-8011128-B1,9963.333333333334
US-8011129-B2,9923.1
US-8015626-B2,5201.0
US-8015741-B2,6405.0
US-8015744-B1,16878.666666666668
US-8015907-B2,6895.903225806452
US-8015911-B2,11836.3
US-8016594-B2,7028.0
US-8020220-B2,2527.0
US-8020335-B2,11344.2
US-8020491-B2,6527.5
US-8022986-B2,5096.0
US-8024883-B1,5370.75
US-8024884-B2,8171.644444444444
US-8024885-B1,12556.894736842105
US-8024966-B2,7406.0
US-8025003-B1,10608.92
US-8025230-B2,3891.0
US-8028454-B1,7358.555555555556
US-8028455-B1,4481.909090909091
US-8028458-B2,4163.833333333333
US-8028460-B2,1978.6666666666667
US-8033043-B2,8380.076923076924
US-8033207-B1,3491.6
US-8033221-B2,6727.0
US-8033464-B2,5037.0
US-8037633-B1,4360.222222222223
US-8037800-B2,10008.444444444445
US-8037805-B1,8228.5
US-8037806-B2,12159.0
US-8042196-B1,5114.9
US-8042296-B1,6184.5
US-8042297-B2,5684.0
US-8042448-B1,9993.2
US-8042663-B1,2090.6666666666665
US-8044841-B1,3584.0
US-8046845-B1,2712.1111111111113
US-8046927-B1,7331.333333333333
US-8046949-B1,5066.962962962963
US-8046950-B2,8241.1
US-8046951-B2,6121.8
US-8047070-B2,1211.0
US-8047118-B1,5549.6
US-8047135-B1,1722.0
US-8047190-B2,2577.866666666667
US-8047413-B2,5785.5
US-8049173-B1,3904.6
US-8049656-B2,6112.75
US-8049659-B1,4366.25
US-8049869-B2,2954.0
US-8051574-B1,3514.0
US-8051593-B2,10173.333333333334
US-8051595-B2,6177.652173913043
US-8051596-B1,10830.70588235294
US-8051597-B1,5638.0
US-8051599-B2,7950.25
US-8051761-B1,5043.5
US-8054212-B1,3209.5
US-8054456-B2,3885.0
US-8054555-B2,9816.333333333334
US-8056276-B2,6536.6
US-8056280-B2,11836.151515151516
US-8056460-B2,
US-8056778-B1,12750.5
US-8058990-B2,5158.0
US-8061071-B2,19917.0
US-8061072-B1,7350.0
US-8061073-B1,4519.76
US-8061255-B1,12783.166666666666
US-8061259-B1,21352.333333333332
US-8061260-B2,9017.773333333333
US-8061342-B2,7682.393939393939
US-8063347-B1,4710.794117647059
US-8063773-B2,2254.0
US-8063813-B1,962.5
US-8064640-B2,3763.6666666666665
US-8065949-B1,9442.355263157895
US-8065950-B2,23712.11111111111
US-8069577-B1,4309.2
US-8069601-B1,6167.0
US-8069602-B2,6303.888888888889
US-8069603-B2,11381.611111111111
US-8069604-B2,3929.3333333333335
US-8069605-B2,7832.416666666667
US-8069606-B1,
US-8069607-B2,11813.2
US-8069767-B2,7598.85
US-8071926-B2,9146.666666666666
US-8072469-B2,
US-8074391-B2,8397.666666666666
US-8074392-B2,2205.0
US-8074393-B2,3927.777777777778
US-8074555-B1,6797.4375
US-8074850-B2,11111.545454545454
US-8074993-B2,6004.0
US-8075801-B2,
US-8076621-B2,10507.0
US-8076624-B1,
US-8079167-B1,3039.4
US-8079168-B2,11046.0
US-8079170-B2,4094.222222222222
US-8079247-B2,5306.0
US-8079942-B2,12101.25
US-8081298-B1,7321.416666666667
US-8082688-B2,4533.117647058823
US-8082833-B1,19993.75
US-8082834-B1,8868.16
US-8082836-B2,9625.636363636364
US-8083198-B2,7416.5
US-8083858-B2,
US-8084724-B1,3133.0
US-8087198-B2,2492.0
US-8087299-B1,
US-8087344-B2,11383.75
US-8087551-B2,7304.5
US-8087968-B2,4402.0
US-8091266-B2,
US-8091268-B2,5028.333333333333
US-8091462-B2,10718.272727272728
US-8091964-B2,7029.75
US-8093539-B2,7785.666666666667
US-8095247-B2,5537.0
US-8096059-B2,5125.75
US-8096073-B2,8827.0
US-8096075-B2,5698.933333333333
US-8096076-B1,4095.777777777778
US-8096222-B2,6401.5
US-8096453-B2,10871.0
US-8099874-B2,5336.882352941177
US-8099895-B2,8223.09090909091
US-8099896-B2,5538.166666666667
US-8099897-B2,5938.1
US-8100694-B2,9723.6
US-8103056-B2,4725.0
US-8104210-B2,5686.333333333333
US-8104211-B2,8257.0
US-8104212-B2,10106.185185185184
US-8104215-B2,4778.666666666667
US-8104217-B2,5140.333333333333
US-8104218-B2,5600.0
US-8104393-B2,4230.8
US-8109023-B2,4909.210526315789
US-8109024-B2,6270.962962962963
US-8109028-B2,350.0
US-8109029-B1,10944.966666666667
US-8109030-B2,6615.0
US-8109032-B2,4876.846153846154
US-8109192-B2,9564.5
US-8109193-B2,11337.666666666666
US-8111582-B2,2361.625
US-8112926-B2,8512.0
US-8112927-B2,9159.5
US-8112928-B2,5803.0
US-8112929-B2,3062.0
US-8113102-B2,
US-8113103-B2,12032.416666666666
US-8116007-B2,
US-8117779-B2,8836.333333333334
US-8117854-B2,
US-8117956-B2,9945.727272727272
US-8117957-B2,16217.833333333334
US-8118637-B2,4631.666666666667
US-8120992-B2,
US-8122608-B2,8369.103448275862
US-8122633-B2,14640.5
US-8123077-B2,5357.625
US-8123180-B2,4349.333333333333
US-8124935-B2,4508.0
US-8127482-B2,4320.555555555556
US-8127484-B2,4098.5
US-8127485-B2,5450.5161290322585
US-8127657-B2,3624.6
US-8128405-B2,5887.0
US-8132351-B2,9891.150862068966
US-8132353-B2,8142.4
US-8132496-B2,6116.333333333333
US-8134103-B2,6406.714285714285
US-8136286-B2,4865.0
US-8136287-B2,8820.0
US-8139932-B2,5388.25
US-8141287-B2,4352.5
US-8141290-B2,4895.333333333333
US-8141474-B2,
US-8143886-B2,1253.0
US-8146281-B2,8544.454545454546
US-8146282-B2,3731.6363636363635
US-8146479-B2,10927.0
US-8146992-B2,13216.875
US-8146993-B2,13216.875
US-8149507-B2,
US-8149649-B1,4234.461538461538
US-8151505-B2,4358.2
US-8151509-B2,6933.5
US-8151511-B2,9128.777777777777
US-8151683-B2,11344.2
US-8151684-B2,5716.333333333333
US-8151726-B2,11511.29411764706
US-8152064-B2,9594.666666666666
US-8154845-B1,1422.75
US-8156678-B2,9036.222222222223
US-8161674-B2,8291.846153846154
US-8161886-B2,11186.0
US-8162100-B2,1209.6
US-8162157-B2,13688.5
US-8162731-B2,9096.5
US-8164037-B2,3966.0833333333335
US-8166662-B2,7031.818181818182
US-8166693-B2,5713.272727272727
US-8166695-B2,7058.8
US-8166696-B2,3899.0
US-8166698-B2,6027.0
US-8166861-B2,5603.5
US-8166864-B2,14336.0
US-8171648-B2,5910.75
US-8171665-B2,7501.0
US-8171666-B2,11143.333333333334
US-8172034-B2,5629.4
US-8176569-B2,5773.333333333333
US-8176644-B1,5928.65
US-8176668-B2,7520.8
US-8176671-B2,11319.0
US-8176827-B2,8687.0
US-8177133-B2,9550.333333333334
US-8178825-B2,9666.105263157895
US-8179247-B2,
US-8179288-B2,
US-8181378-B2,8174.384615384615
US-8182439-B2,
US-8186086-B2,7050.5
US-8186087-B2,6240.315789473684
US-8186088-B2,5068.75
US-8186089-B2,5455.1875
US-8186090-B1,4174.333333333333
US-8186091-B2,8696.333333333334
US-8186092-B2,6320.533333333334
US-8186093-B1,
US-8186094-B2,6174.0
US-8186261-B2,9757.5
US-8189967-B1,5046.125
US-8191270-B2,5005.875
US-8191297-B2,4932.375
US-8191298-B2,7431.529411764706
US-8191299-B2,5685.166666666667
US-8191300-B2,3713.8888888888887
US-8191302-B1,8576.166666666666
US-8191421-B2,3339.0
US-8191544-B2,7215.727272727273
US-8191833-B1,
US-8196327-B2,14785.0
US-8196328-B2,10708.6875
US-8196329-B1,4983.125
US-8196331-B2,3836.0
US-8196333-B2,8404.666666666666
US-8196701-B1,6272.368421052632
US-8196788-B1,
US-8196792-B2,6538.0
US-8199405-B2,
US-8201339-B1,6774.25
US-8201353-B1,5100.103448275862
US-8201354-B2,10968.222222222223
US-8201486-B1,7343.411764705882
US-8201487-B2,8201.941176470587
US-8201489-B2,15731.8
US-8201490-B2,11172.0
US-8201741-B2,6322.8
US-8203129-B2,4306.75
US-8205371-B1,10050.25
US-8205372-B2,5425.4375
US-8205373-B1,8099.0
US-8205374-B2,14855.166666666666
US-8205375-B1,8819.222222222223
US-8205538-B2,8833.176470588236
US-8206195-B2,1575.0
US-8209825-B2,
US-8209895-B2,8815.8
US-8209896-B1,10025.4
US-8209898-B2,6188.0
US-8209916-B2,556.5
US-8210405-B1,12614.875
US-8210477-B2,7392.0
US-8212709-B2,4663.4
US-8215024-B1,3964.3333333333335
US-8215050-B2,5512.7692307692305
US-8215220-B2,
US-8215224-B1,33156.666666666664
US-8215225-B1,9365.588235294117
US-8220192-B2,5740.0
US-8220193-B1,6464.137931034483
US-8220194-B2,13198.5
US-8220376-B2,11678.8
US-8220946-B1,9180.5
US-8222582-B1,9436.0
US-8223019-B2,
US-8224501-B2,4868.5
US-8225543-B2,8923.310344827587
US-8225544-B2,7881.533333333334
US-8225705-B2,14868.0
US-8226000-B1,
US-8226067-B1,
US-8226251-B1,
US-8228589-B2,8656.666666666666
US-8228591-B1,
US-8230633-B1,11902.916666666666
US-8230634-B1,3521.0
US-8230635-B2,11119.966666666667
US-8230637-B2,4123.0
US-8231095-B2,5923.4
US-8231222-B2,3066.0
US-8231303-B1,14291.2
US-8231945-B1,7931.0
US-8234070-B2,3879.75
US-8234809-B2,4857.766666666666
US-8234968-B2,8282.555555555555
US-8234969-B2,7136.5
US-8234978-B1,826.0
US-8235263-B1,6057.153846153846
US-8236119-B2,7092.75
US-8237095-B2,8302.736842105263
US-8240076-B2,11222.0
US-8243103-B2,5719.0
US-8245409-B2,2899.448275862069
US-8245426-B2,6554.692307692308
US-8245427-B2,6616.4
US-8245431-B2,10397.333333333334
US-8245434-B2,7099.75
US-8245626-B2,15873.2
US-8250769-B2,5799.5
US-8251051-B2,8556.1
US-8251288-B2,13167.0
US-8251330-B2,7661.5
US-8254746-B2,5985.0
US-8256152-B2,4695.25
US-8256154-B2,5439.0
US-8256940-B2,12845.0
US-8258799-B2,
US-8258999-B2,4039.0
US-8259307-B2,5019.0
US-8260734-B2,3671.5
US-8261649-B2,9474.5
US-8261651-B2,5898.666666666667
US-8261653-B2,8147.125
US-8264368-B2,6379.333333333333
US-8264770-B2,6958.0
US-8266835-B2,6293.466666666666
US-8268234-B2,
US-8269957-B2,5689.25
US-8270078-B2,3468.5
US-8272137-B2,6608.0
US-8272311-B2,5092.888888888889
US-8272313-B2,9489.298245614034
US-8274424-B2,5553.8
US-8274425-B2,8631.777777777777
US-8275571-B2,3486.0
US-8275572-B2,1985.2
US-8276282-B2,9767.0
US-8276302-B2,6684.920454545455
US-8276303-B2,
US-8276306-B2,9531.666666666666
US-8276815-B2,10251.5
US-8277898-B2,7639.8
US-8279429-B2,3286.5
US-8279512-B2,6979.0
US-8280113-B2,5560.333333333333
US-8281511-B1,5436.666666666667
US-8281698-B2,6864.307692307692
US-8281699-B2,9903.173913043478
US-8281703-B2,12511.0
US-8281777-B2,7961.8
US-8282486-B2,8067.0
US-8286382-B2,6792.8
US-8286542-B2,10169.6
US-8286750-B1,7099.615384615385
US-8288698-B2,6887.588235294118
US-8290214-B2,
US-8290747-B2,3262.0
US-8291632-B2,12879.3
US-8291806-B2,13645.722222222223
US-8292094-B2,3780.0
US-8292709-B2,5537.0
US-8296985-B2,7082.6
US-8296986-B1,9922.0
US-8296988-B2,10386.702586206897
US-8296990-B2,6737.2
US-8297167-B2,10257.333333333334
US-8297175-B1,3477.133333333333
US-8297176-B2,8008.0
US-8302341-B2,3346.0
US-8304078-B2,
US-8304729-B2,3157.0
US-8305252-B2,3516.3333333333335
US-8305515-B2,
US-8307465-B2,10320.0
US-8307577-B2,10109.944444444445
US-8307748-B2,
US-8307751-B2,7518.0
US-8312657-B2,4775.866666666667
US-8312661-B2,13062.875
US-8312662-B2,3015.25
US-8312664-B2,9473.333333333334
US-8312665-B2,6363.0
US-8312667-B2,4017.222222222222
US-8312668-B2,6582.916666666667
US-8312814-B2,7324.333333333333
US-8313127-B2,
US-8316551-B2,5576.2
US-8316572-B2,4460.4
US-8316574-B1,5261.103448275862
US-8316691-B2,
US-8316754-B2,21253.555555555555
US-8316755-B2,9619.4
US-8316835-B2,6202.518518518518
US-8317100-B2,5114.2
US-8318622-B2,4288.666666666667
US-8322063-B1,7078.272727272727
US-8322064-B2,3838.8
US-8322066-B2,3948.0
US-8322067-B2,6387.5
US-8322188-B2,483.0
US-8322269-B2,12540.5
US-8322572-B2,11347.0
US-8322665-B2,
US-8323129-B1,1120.0
US-8324902-B2,4176.666666666667
US-8325065-B2,11028.5
US-8327468-B2,7912.333333333333
US-8327571-B2,12204.5
US-8327572-B2,6087.083333333333
US-8327749-B2,12425.0
US-8328557-B2,7392.0
US-8330088-B2,
US-8331021-B2,7054.25
US-8332967-B2,8626.8
US-8333139-B2,7399.0
US-8333141-B2,9642.5
US-8334770-B2,2170.0
US-8336244-B2,4879.0
US-8336438-B2,9553.833333333334
US-8336442-B2,16769.2
US-8336533-B2,8393.0
US-8336746-B2,7839.0
US-8339257-B2,
US-8339580-B2,4019.75
US-8339763-B2,6402.2
US-8340358-B2,8411.565217391304
US-8340936-B2,7017.5
US-8341762-B2,7098.0
US-8342071-B2,9360.296296296296
US-8347421-B2,6325.666666666667
US-8347422-B2,8779.272727272728
US-8347538-B2,
US-8347539-B2,7063.4
US-8347541-B1,4631.2
US-8347543-B1,5873.0
US-8347544-B1,8133.3
US-8347774-B2,14995.0
US-8347776-B2,13241.0
US-8348656-B1,8092.0
US-8353065-B1,5265.75
US-8353091-B2,3445.75
US-8353122-B2,7658.0
US-8353123-B2,7569.0
US-8353124-B1,8169.0
US-8353125-B2,7570.9375
US-8353455-B1,
US-8354626-B2,10191.3
US-8354953-B2,2898.0
US-8356416-B1,2769.2
US-8356437-B1,11410.0
US-8356438-B2,1970.5
US-8356439-B2,5186.631578947368
US-8356441-B2,6107.5
US-8356442-B2,10045.864541832669
US-8356539-B2,15535.333333333334
US-8356543-B2,11648.0
US-8356589-B2,4585.0
US-8356995-B2,8222.666666666666
US-8358238-B1,5309.5
US-8359778-B2,9179.333333333334
US-8359779-B2,5032.766666666666
US-8359780-B2,4656.75
US-8359966-B1,6090.0
US-8361254-B2,
US-8363321-B1,7259.0
US-8363376-B2,5198.2
US-8364002-B2,6139.0
US-8365423-B2,10455.2
US-8365456-B1,7988.0
US-8365647-B2,
US-8365650-B2,7947.333333333333
US-8365684-B2,6456.333333333333
US-8366525-B2,6307.0
US-8367992-B1,2408.0
US-8368760-B1,8099.0
US-8371056-B1,1764.0
US-8371206-B1,3525.6666666666665
US-8371487-B1,7526.0
US-8372219-B2,11942.0
US-8373594-B1,
US-8375616-B2,9317.0
US-8375618-B1,8112.125
US-8375619-B2,16668.4
US-8375838-B2,6206.6
US-8378276-B2,8471.4
US-8378880-B1,7238.0
US-8379307-B2,5919.2
US-8381426-B2,3745.0
US-8381630-B2,8276.227272727272
US-8382033-B2,4620.0
US-8387295-B2,2212.0
US-8387296-B2,7855.866666666667
US-8387297-B2,10586.333333333334
US-8387299-B1,549.5
US-8387300-B1,13283.307692307691
US-8387605-B2,9569.0
US-8387606-B1,8687.0
US-8392143-B2,
US-8393104-B1,8538.653846153846
US-8393105-B1,3441.2
US-8393107-B2,10645.582278481013
US-8393108-B1,12356.4
US-8393109-B2,5007.5
US-8393258-B2,7651.0
US-8393259-B2,679.0
US-8393299-B1,15192.333333333334
US-8393900-B2,8850.333333333334
US-8395499-B2,4676.7
US-8396090-B2,5099.5
US-8397312-B1,4590.6
US-8397413-B2,8777.74074074074
US-8397414-B2,1106.0
US-8397416-B2,5092.5
US-8397417-B2,8895.25
US-8397418-B2,3789.3333333333335
US-8397420-B2,7306.25
US-8397421-B2,5243.0
US-8397422-B2,5159.0
US-8397615-B2,7051.333333333333
US-8397616-B2,20636.0
US-8397621-B2,8070.631578947368
US-8397623-B2,19537.0
US-8398404-B2,6751.5
US-8400625-B1,8073.153846153846
US-8402563-B1,4325.0
US-8402684-B1,9647.931034482759
US-8402874-B2,9627.333333333334
US-8402958-B2,7486.088235294118
US-8403106-B2,4636.333333333333
US-8403253-B1,4910.5
US-8403278-B1,8178.333333333333
US-8404350-B2,
US-8407922-B1,14892.5
US-8407923-B2,7483.0
US-8407927-B2,
US-8408460-B2,4378.294117647059
US-8408908-B1,6646.5
US-8408909-B1,8061.666666666667
US-8412450-B1,5986.166666666667
US-8413362-B2,4949.0
US-8413363-B1,6020.0
US-8413364-B2,
US-8413565-B2,12914.363636363636
US-8413569-B1,5045.833333333333
US-8413570-B2,8821.75
US-8413571-B2,9285.733333333334
US-8414298-B2,5985.0
US-8416493-B1,3517.5
US-8418265-B1,6689.666666666667
US-8418269-B1,
US-8418388-B2,
US-8418389-B1,
US-8418390-B1,13776.0
US-8418391-B2,5567.0
US-8418393-B1,12380.0
US-8418395-B2,7476.0
US-8418592-B1,6667.5
US-8420206-B2,6418.0
US-8421003-B2,5686.333333333333
US-8421015-B1,2756.6
US-8423224-B1,
US-8424234-B2,3965.0
US-8424438-B2,10906.0
US-8424440-B1,6181.0
US-8424635-B1,462.0
US-8424645-B2,5050.5
US-8426328-B2,
US-8428827-B2,3094.777777777778
US-8428899-B2,
US-8429844-B2,7683.803921568628
US-8429845-B1,7347.666666666667
US-8430015-B2,13113.333333333334
US-8430461-B1,11219.923076923076
US-8433460-B1,13881.0
US-8434252-B2,6249.653846153846
US-8434253-B2,9317.0
US-8434254-B1,7671.0
US-8434255-B2,10024.0
US-8436283-B1,9611.388888888889
US-8436730-B2,3137.0
US-8436876-B2,
US-8438768-B2,6952.25641025641
US-8438769-B1,
US-8438771-B1,11830.0
US-8438773-B2,12457.78947368421
US-8438774-B2,
US-8438965-B2,4541.5
US-8439155-B2,11582.666666666666
US-8439595-B1,5677.0
US-8440584-B1,
US-8443536-B1,5024.444444444444
US-8443537-B2,5782.318181818182
US-8443539-B2,4006.8
US-8443540-B2,12852.0
US-8443541-B2,7161.333333333333
US-8443542-B1,6833.5
US-8443706-B2,8645.0
US-8443712-B2,10105.341772151898
US-8444776-B1,8339.333333333334
US-8444881-B2,6384.0
US-8447550-B1,
US-8448363-B2,9423.235294117647
US-8448365-B2,9082.5
US-8448367-B2,5934.923076923077
US-8448368-B2,4013.8
US-8448369-B2,7646.333333333333
US-8448370-B2,7157.5
US-8448371-B1,15683.0
US-8448372-B2,6410.2972972972975
US-8448374-B2,
US-8448556-B2,9415.0
US-8448557-B2,2562.0
US-8449131-B2,4487.0
US-8449298-B2,5262.25
US-8449346-B2,7679.4375
US-8451432-B2,7008.4
US-8452171-B1,8008.0
US-8453336-B2,6016.0
US-8453364-B2,7145.833333333333
US-8453365-B1,6215.222222222223
US-8453366-B2,11106.0
US-8453367-B2,8849.166666666666
US-8453369-B1,6318.666666666667
US-8453400-B2,11900.0
US-8453401-B2,11900.0
US-8453554-B2,6189.75
US-8453555-B1,10427.666666666666
US-8453789-B1,3875.846153846154
US-8458947-B2,
US-8458948-B2,
US-8459166-B2,10479.0
US-8459171-B2,6115.529411764706
US-8459172-B2,5997.0
US-8459405-B1,3882.846153846154
US-8459996-B2,7286.125
US-8464451-B2,5047.0
US-8464454-B2,7375.0
US-8464455-B2,6096.045454545455
US-8464457-B2,2072.0
US-8464458-B2,11705.0
US-8464593-B2,
US-8464628-B2,10184.414342629481
US-8465062-B2,4931.5
US-8468732-B2,13401.23076923077
US-8468733-B2,6749.555555555556
US-8468734-B2,3157.0
US-8468929-B2,16460.5
US-8469363-B2,15232.0
US-8469510-B2,
US-8474170-B2,9493.105263157895
US-8474361-B2,6407.8
US-8476901-B2,3171.0
US-8477300-B2,2499.0
US-8479402-B2,10525.666666666666
US-8479429-B2,7349.017543859649
US-8479431-B2,7136.5
US-8479633-B2,13005.363636363636
US-8479634-B2,3388.0
US-8479635-B2,8329.74074074074
US-8479651-B2,7263.75
US-8484876-B2,8415.0
US-8484882-B2,2213.0
US-8485098-B2,
US-8485174-B2,
US-8485330-B2,2720.6666666666665
US-8487837-B2,13769.0
US-8488247-B2,
US-8490308-B2,5481.0
US-8490309-B2,4319.0
US-8490310-B2,
US-8490312-B2,7363.017543859649
US-8490313-B2,2757.0
US-8490314-B1,224.0
US-8490316-B2,787.5
US-8490317-B2,5108.444444444444
US-8490611-B2,6079.733333333334
US-8490830-B2,21723.333333333332
US-8493261-B2,3636.181818181818
US-8496479-B2,2653.0
US-8497457-B2,9265.375
US-8499483-B2,16821.0
US-8501081-B2,
US-8505229-B2,10092.25
US-8505230-B2,
US-8505428-B2,3638.0
US-8505434-B2,3031.0
US-8505818-B2,2226.0
US-8506369-B2,3384.5
US-8510868-B2,5460.0
US-8510983-B2,9688.0
US-8511425-B2,9353.166666666666
US-8516731-B2,4104.8
US-8516732-B2,12212.666666666666
US-8516734-B2,10017.0
US-8516736-B2,8230.444444444445
US-8516943-B2,1281.0
US-8520895-B2,4055.8
US-8522442-B2,
US-8522465-B2,7941.7692307692305
US-8522469-B2,9569.0
US-8522470-B2,5715.0
US-8522662-B2,9958.666666666666
US-8523029-B2,
US-8523692-B2,5579.0
US-8523716-B2,
US-8526671-B2,
US-8528242-B2,
US-8528244-B2,4561.666666666667
US-8528246-B2,3811.230769230769
US-8528458-B2,11733.358208955224
US-8528864-B2,3885.0
US-8529262-B2,
US-8529708-B2,19463.5
US-8530363-B2,
US-8531657-B2,4186.0
US-8533986-B2,13943.176470588236
US-8533987-B2,4160.333333333333
US-8537011-B2,10239.25
US-8539815-B2,
US-8540126-B2,10539.9
US-8541717-B2,791.0
US-8541724-B2,11010.548387096775
US-8544153-B2,
US-8544180-B2,3957.0
US-8544200-B2,7329.4
US-8544201-B2,8451.882352941177
US-8544202-B2,6952.8421052631575
US-8544320-B2,
US-8544377-B2,19867.4
US-8545226-B2,
US-8547237-B2,
US-8549780-B2,8736.0
US-8549781-B2,10880.333333333334
US-8549782-B2,8466.5
US-8549783-B2,8291.888888888889
US-8549785-B2,
US-8549978-B2,12662.222222222223
US-8549980-B2,2730.0
US-8549981-B2,11684.75
US-8549982-B2,9457.0
US-8550817-B2,14917.0
US-8553932-B2,
US-8555537-B2,9525.25
US-8555542-B2,14208.53488372093
US-8555543-B2,11543.0
US-8555765-B2,924.0
US-8556173-B1,3638.25
US-8556435-B2,7560.0
US-8558152-B2,11526.941176470587
US-8561308-B2,6438.526315789473
US-8561341-B1,6260.8
US-8561518-B2,4225.666666666667
US-8561757-B1,10725.75
US-8561898-B2,854.0
US-8563316-B2,6538.0
US-8564297-B2,4498.666666666667
US-8564879-B1,6006.0
US-8567104-B1,5468.75
US-8567105-B1,2351.0666666666666
US-8567106-B2,10844.75
US-8567107-B1,14724.0
US-8567300-B1,13089.222222222223
US-8567301-B1,4461.8
US-8568143-B2,6397.5
US-8570499-B2,9158.333333333334
US-8572875-B2,10532.846153846154
US-8572877-B2,14747.25
US-8572878-B2,609.0
US-8572880-B2,3781.75
US-8572884-B1,5925.5
US-8572885-B2,11689.333333333334
US-8573109-B2,5884.2
US-8573110-B2,4907.0
US-8573529-B2,
US-8576108-B1,12337.5
US-8578513-B2,5871.090909090909
US-8578644-B1,742.0
US-8578647-B2,5285.538461538462
US-8578919-B2,19348.0
US-8579075-B2,10397.130434782608
US-8579194-B2,10273.666666666666
US-8581773-B1,
US-8581775-B2,3199.0
US-8583573-B1,
US-8584389-B2,5265.75
US-8584390-B1,7471.333333333333
US-8584391-B1,7833.7
US-8584392-B1,3852.0
US-8584393-B2,735.0
US-8584573-B2,8071.0
US-8584574-B2,12275.375
US-8584575-B2,8242.5
US-8585407-B2,2357.25
US-8585558-B2,5299.0
US-8586901-B2,9702.0
